corpus_id,domain,strategy,chunk_size,embedding_model,threshold,hit_rate_at_1,hit_rate_at_3,hit_rate_at_5,mrr,ndcg_at_5,context_precision
arduino,hardware_manual,recursive,1024,BAAI/bge-large-en-v1.5,0.9,0.53,0.68,0.79,0.619,0.6610904366507846,0.18999999999999997
arduino,hardware_manual,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.91,0.99,1.0,0.9491666666666666,0.9621625507950213,0.748
arduino,hardware_manual,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.8,0.93,0.97,0.8706666666666666,0.8957528601990191,0.55
arduino,hardware_manual,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.61,0.82,0.85,0.7081666666666666,0.7440646896897141,0.35400000000000004
arduino,hardware_manual,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.5,0.74,0.84,0.628,0.6809541688095037,0.24999999999999997
arduino,hardware_manual,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.46,0.71,0.81,0.5896666666666666,0.6446448712737893,0.19999999999999996
arduino,hardware_manual,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.72,0.87,0.93,0.8023333333333332,0.8343663913604868,0.42400000000000004
arduino,hardware_manual,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.63,0.81,0.89,0.7285,0.7688509825492809,0.29400000000000004
arduino,hardware_manual,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.57,0.75,0.81,0.6635,0.7002374513878129,0.20399999999999996
arduino,hardware_manual,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.53,0.73,0.79,0.6351666666666667,0.6741653439949566,0.17399999999999996
arduino,hardware_manual,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.5,0.71,0.78,0.6093333333333333,0.652162812039976,0.15999999999999998
arduino,hardware_manual,semantic,256,BAAI/bge-large-en-v1.5,0.5,0.8,0.95,0.96,0.8741666666666665,0.8963276335450234,0.494
arduino,hardware_manual,semantic,256,BAAI/bge-large-en-v1.5,0.6,0.66,0.88,0.91,0.7653333333333333,0.8021215222695318,0.31600000000000006
arduino,hardware_manual,semantic,256,BAAI/bge-large-en-v1.5,0.7,0.62,0.83,0.85,0.7144999999999999,0.7488868640816543,0.21399999999999994
arduino,hardware_manual,semantic,256,BAAI/bge-large-en-v1.5,0.8,0.6,0.77,0.81,0.6778333333333333,0.7109539075645492,0.184
arduino,hardware_manual,semantic,256,BAAI/bge-large-en-v1.5,0.9,0.57,0.77,0.81,0.6628333333333333,0.699881800171693,0.16599999999999998
arduino,hardware_manual,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.79,0.94,0.98,0.8673333333333333,0.8957528601990191,0.48400000000000004
arduino,hardware_manual,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.75,0.89,0.94,0.821,0.8506934956642206,0.31800000000000006
arduino,hardware_manual,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.7,0.86,0.92,0.7834999999999998,0.8176188563163838,0.228
arduino,hardware_manual,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.67,0.8,0.88,0.7446666666666666,0.7781755548980339,0.18799999999999997
arduino,hardware_manual,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.63,0.78,0.87,0.7171666666666665,0.7551009155501971,0.17799999999999996
arduino,hardware_manual,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.74,0.9,0.95,0.8215,0.8537503282440383,0.47
arduino,hardware_manual,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.62,0.84,0.91,0.7298333333333332,0.7749824544769354,0.31
arduino,hardware_manual,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.51,0.7,0.74,0.5994999999999999,0.6348818001716929,0.19
arduino,hardware_manual,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.48,0.67,0.7,0.5686666666666667,0.6018843321266736,0.14799999999999996
arduino,hardware_manual,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.47,0.65,0.68,0.557,0.5881936296623882,0.13599999999999998
arduino,hardware_manual,semantic,512,BAAI/bge-large-en-v1.5,0.5,0.8,0.94,0.96,0.8711666666666666,0.8938868640816543,0.538
arduino,hardware_manual,semantic,512,BAAI/bge-large-en-v1.5,0.6,0.68,0.89,0.92,0.7886666666666666,0.8223587124123901,0.36800000000000005
arduino,hardware_manual,semantic,512,BAAI/bge-large-en-v1.5,0.7,0.59,0.85,0.88,0.7153333333333333,0.7573587124123903,0.24999999999999997
arduino,hardware_manual,semantic,512,BAAI/bge-large-en-v1.5,0.8,0.55,0.79,0.86,0.6738333333333333,0.7206524671387313,0.19999999999999996
arduino,hardware_manual,semantic,512,BAAI/bge-large-en-v1.5,0.9,0.54,0.78,0.85,0.6638333333333333,0.7106524671387313,0.174
arduino,hardware_manual,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.72,0.91,0.97,0.8223333333333334,0.8596035815033451,0.47800000000000004
arduino,hardware_manual,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.65,0.85,0.9,0.7508333333333332,0.7885546958679592,0.30999999999999994
arduino,hardware_manual,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.56,0.79,0.84,0.6741666666666666,0.7161732909393883,0.21
arduino,hardware_manual,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.52,0.74,0.81,0.6358333333333333,0.6797868221008563,0.17
arduino,hardware_manual,semantic,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.48,0.71,0.79,0.6016666666666667,0.6490935876815901,0.15799999999999997
arduino,hardware_manual,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.7,0.89,0.9,0.7891666666666666,0.817636931080738,0.45399999999999996
arduino,hardware_manual,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.63,0.81,0.85,0.7128333333333333,0.7472632051002638,0.306
arduino,hardware_manual,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.46,0.6,0.65,0.5343333333333333,0.5633120907356499,0.17999999999999997
arduino,hardware_manual,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.42,0.57,0.6,0.49483333333333335,0.5214460946182851,0.13599999999999998
arduino,hardware_manual,semantic,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.41,0.56,0.6,0.4868333333333334,0.5153146226906306,0.12399999999999999
arduino,hardware_manual,semantic,1024,BAAI/bge-large-en-v1.5,0.5,0.77,0.91,0.93,0.8383333333333333,0.8617065065186137,0.518
arduino,hardware_manual,semantic,1024,BAAI/bge-large-en-v1.5,0.6,0.62,0.82,0.86,0.7245,0.759046882921695,0.32799999999999996
arduino,hardware_manual,semantic,1024,BAAI/bge-large-en-v1.5,0.7,0.52,0.72,0.78,0.6251666666666666,0.6641653439949567,0.21599999999999997
arduino,hardware_manual,semantic,1024,BAAI/bge-large-en-v1.5,0.8,0.47,0.66,0.72,0.5696666666666667,0.6074178089508535,0.16599999999999998
arduino,hardware_manual,semantic,1024,BAAI/bge-large-en-v1.5,0.9,0.46,0.66,0.72,0.563,0.6024178089508535,0.14399999999999996
arduino,hardware_manual,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.74,0.9,0.94,0.8201666666666665,0.8503146226906304,0.498
arduino,hardware_manual,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.55,0.83,0.9,0.6826666666666665,0.7371628120399759,0.32800000000000007
arduino,hardware_manual,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.44,0.72,0.85,0.585,0.650817632971888,0.21599999999999997
arduino,hardware_manual,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.41,0.66,0.76,0.5385,0.5937738112464632,0.16599999999999998
arduino,hardware_manual,semantic,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.36,0.63,0.73,0.49800000000000005,0.5559541688095039,0.146
arduino,hardware_manual,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.78,0.9,0.96,0.8501666666666666,0.8776188563163836,0.38600000000000007
arduino,hardware_manual,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.74,0.87,0.93,0.8151666666666667,0.8439281538520982,0.254
arduino,hardware_manual,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.69,0.82,0.91,0.7721666666666667,0.8064102130859115,0.204
arduino,hardware_manual,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.67,0.81,0.89,0.7535,0.787541685013566,0.192
arduino,hardware_manual,structure_aware,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.65,0.8,0.89,0.741,0.7781577481300146,0.18399999999999994
arduino,hardware_manual,structure_aware,256,BAAI/bge-large-en-v1.5,0.5,0.87,0.96,0.98,0.9166666666666667,0.9327786139114697,0.45799999999999996
arduino,hardware_manual,structure_aware,256,BAAI/bge-large-en-v1.5,0.6,0.81,0.94,0.97,0.8791666666666668,0.9023225696350621,0.294
arduino,hardware_manual,structure_aware,256,BAAI/bge-large-en-v1.5,0.7,0.79,0.9,0.95,0.8548333333333333,0.8787503282440382,0.214
arduino,hardware_manual,structure_aware,256,BAAI/bge-large-en-v1.5,0.8,0.78,0.9,0.95,0.8481666666666666,0.8737503282440382,0.20599999999999993
arduino,hardware_manual,structure_aware,256,BAAI/bge-large-en-v1.5,0.9,0.77,0.9,0.94,0.8411666666666666,0.8661910977074073,0.19399999999999995
arduino,hardware_manual,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.82,0.96,0.96,0.885,0.9044022728928601,0.42000000000000015
arduino,hardware_manual,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.79,0.93,0.95,0.8628333333333333,0.8851961616173688,0.27399999999999997
arduino,hardware_manual,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.78,0.92,0.94,0.8528333333333333,0.8751961616173688,0.20999999999999996
arduino,hardware_manual,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.77,0.9,0.93,0.8403333333333333,0.8631936296623881,0.19999999999999996
arduino,hardware_manual,structure_aware,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.77,0.9,0.92,0.8383333333333334,0.8593251015900427,0.18799999999999994
arduino,hardware_manual,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.77,0.91,0.96,0.8475,0.8759361007965297,0.40400000000000014
arduino,hardware_manual,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.72,0.88,0.94,0.81,0.8428614614486928,0.28
arduino,hardware_manual,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.66,0.84,0.92,0.7606666666666666,0.8005985175933836,0.20599999999999993
arduino,hardware_manual,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.66,0.83,0.91,0.7573333333333332,0.7955985175933837,0.19599999999999998
arduino,hardware_manual,structure_aware,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.65,0.82,0.91,0.7498333333333332,0.7899052831741177,0.18999999999999997
arduino,hardware_manual,structure_aware,512,BAAI/bge-large-en-v1.5,0.5,0.87,0.97,0.99,0.9178333333333333,0.9360310788673668,0.504
arduino,hardware_manual,structure_aware,512,BAAI/bge-large-en-v1.5,0.6,0.8,0.95,0.98,0.8753333333333333,0.9018843321266736,0.33800000000000013
arduino,hardware_manual,structure_aware,512,BAAI/bge-large-en-v1.5,0.7,0.77,0.93,0.97,0.8518333333333333,0.8816239202263451,0.22599999999999998
arduino,hardware_manual,structure_aware,512,BAAI/bge-large-en-v1.5,0.8,0.76,0.93,0.97,0.8451666666666665,0.876623920226345,0.214
arduino,hardware_manual,structure_aware,512,BAAI/bge-large-en-v1.5,0.9,0.75,0.93,0.96,0.8381666666666666,0.8690646896897143,0.19999999999999996
arduino,hardware_manual,structure_aware,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.82,0.95,0.98,0.8903333333333333,0.913193629662388,0.42400000000000004
arduino,hardware_manual,structure_aware,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.79,0.95,0.97,0.8695,0.8951961616173688,0.29
arduino,hardware_manual,structure_aware,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.76,0.92,0.93,0.8353333333333335,0.8595800985009202,0.21199999999999997
arduino,hardware_manual,structure_aware,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.76,0.91,0.93,0.8328333333333334,0.8575775665459396,0.204
arduino,hardware_manual,structure_aware,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.76,0.91,0.93,0.8328333333333334,0.8575775665459396,0.19399999999999995
arduino,hardware_manual,structure_aware,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.75,0.91,0.97,0.8378333333333333,0.8711139264045897,0.40600000000000014
arduino,hardware_manual,structure_aware,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.7,0.88,0.94,0.8011666666666666,0.8363511165474481,0.28200000000000003
arduino,hardware_manual,structure_aware,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.64,0.83,0.92,0.7488333333333332,0.7916474032287697,0.206
arduino,hardware_manual,structure_aware,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.64,0.82,0.91,0.7454999999999998,0.7866474032287697,0.19599999999999998
arduino,hardware_manual,structure_aware,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.63,0.81,0.91,0.7379999999999999,0.7809541688095036,0.18799999999999997
arduino,hardware_manual,structure_aware,1024,BAAI/bge-large-en-v1.5,0.5,0.86,0.96,0.99,0.9098333333333332,0.9298996069397121,0.49600000000000016
arduino,hardware_manual,structure_aware,1024,BAAI/bge-large-en-v1.5,0.6,0.8,0.95,0.98,0.8748333333333332,0.901446094618285,0.33600000000000013
arduino,hardware_manual,structure_aware,1024,BAAI/bge-large-en-v1.5,0.7,0.77,0.93,0.97,0.8501666666666665,0.8803146226906304,0.22599999999999998
arduino,hardware_manual,structure_aware,1024,BAAI/bge-large-en-v1.5,0.8,0.76,0.93,0.97,0.8434999999999999,0.8753146226906304,0.21199999999999997
arduino,hardware_manual,structure_aware,1024,BAAI/bge-large-en-v1.5,0.9,0.75,0.93,0.97,0.8384999999999999,0.871623920226345,0.20199999999999996
arduino,hardware_manual,structure_aware,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.82,0.95,0.98,0.8881666666666667,0.911446094618285,0.41800000000000004
arduino,hardware_manual,structure_aware,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.78,0.95,0.96,0.8586666666666666,0.8845800985009202,0.282
arduino,hardware_manual,structure_aware,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.75,0.91,0.92,0.8258333333333333,0.8500183360093088,0.20599999999999993
arduino,hardware_manual,structure_aware,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.74,0.91,0.92,0.8191666666666666,0.8450183360093088,0.19999999999999996
arduino,hardware_manual,structure_aware,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.74,0.91,0.92,0.8191666666666666,0.8450183360093088,0.18999999999999997
arduino,hardware_manual,hybrid,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.78,0.9,0.96,0.8501666666666666,0.8776188563163836,0.38600000000000007
arduino,hardware_manual,hybrid,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.74,0.87,0.93,0.8151666666666667,0.8439281538520982,0.254
arduino,hardware_manual,hybrid,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.69,0.82,0.91,0.7721666666666667,0.8064102130859115,0.204
arduino,hardware_manual,hybrid,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.67,0.81,0.89,0.7535,0.787541685013566,0.192
arduino,hardware_manual,hybrid,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.65,0.8,0.89,0.741,0.7781577481300146,0.18399999999999994
arduino,hardware_manual,hybrid,256,BAAI/bge-large-en-v1.5,0.5,0.87,0.96,0.98,0.9166666666666667,0.9327786139114697,0.45799999999999996
arduino,hardware_manual,hybrid,256,BAAI/bge-large-en-v1.5,0.6,0.81,0.94,0.97,0.8791666666666668,0.9023225696350621,0.294
arduino,hardware_manual,hybrid,256,BAAI/bge-large-en-v1.5,0.7,0.79,0.9,0.95,0.8548333333333333,0.8787503282440382,0.214
arduino,hardware_manual,hybrid,256,BAAI/bge-large-en-v1.5,0.8,0.78,0.9,0.95,0.8481666666666666,0.8737503282440382,0.20599999999999993
arduino,hardware_manual,hybrid,256,BAAI/bge-large-en-v1.5,0.9,0.77,0.9,0.94,0.8411666666666666,0.8661910977074073,0.19399999999999995
arduino,hardware_manual,hybrid,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.82,0.96,0.96,0.885,0.9044022728928601,0.42000000000000015
arduino,hardware_manual,hybrid,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.79,0.93,0.95,0.8628333333333333,0.8851961616173688,0.27399999999999997
arduino,hardware_manual,hybrid,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.78,0.92,0.94,0.8528333333333333,0.8751961616173688,0.20999999999999996
arduino,hardware_manual,hybrid,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.77,0.9,0.93,0.8403333333333333,0.8631936296623881,0.19999999999999996
arduino,hardware_manual,hybrid,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.77,0.9,0.92,0.8383333333333334,0.8593251015900427,0.18799999999999994
arduino,hardware_manual,hybrid,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.77,0.91,0.96,0.8475,0.8759361007965297,0.40400000000000014
arduino,hardware_manual,hybrid,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.72,0.88,0.94,0.81,0.8428614614486928,0.28
arduino,hardware_manual,hybrid,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.66,0.84,0.92,0.7606666666666666,0.8005985175933836,0.20599999999999993
arduino,hardware_manual,hybrid,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.66,0.83,0.91,0.7573333333333332,0.7955985175933837,0.19599999999999998
arduino,hardware_manual,hybrid,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.65,0.82,0.91,0.7498333333333332,0.7899052831741177,0.18999999999999997
arduino,hardware_manual,hybrid,512,BAAI/bge-large-en-v1.5,0.5,0.87,0.97,0.99,0.9178333333333333,0.9360310788673668,0.504
arduino,hardware_manual,hybrid,512,BAAI/bge-large-en-v1.5,0.6,0.8,0.95,0.98,0.8753333333333333,0.9018843321266736,0.33800000000000013
arduino,hardware_manual,hybrid,512,BAAI/bge-large-en-v1.5,0.7,0.77,0.93,0.97,0.8518333333333333,0.8816239202263451,0.22599999999999998
arduino,hardware_manual,hybrid,512,BAAI/bge-large-en-v1.5,0.8,0.76,0.93,0.97,0.8451666666666665,0.876623920226345,0.214
arduino,hardware_manual,hybrid,512,BAAI/bge-large-en-v1.5,0.9,0.75,0.93,0.96,0.8381666666666666,0.8690646896897143,0.19999999999999996
arduino,hardware_manual,hybrid,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.82,0.95,0.98,0.8903333333333333,0.913193629662388,0.42400000000000004
arduino,hardware_manual,hybrid,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.79,0.95,0.97,0.8695,0.8951961616173688,0.29
arduino,hardware_manual,hybrid,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.76,0.92,0.93,0.8353333333333335,0.8595800985009202,0.21199999999999997
arduino,hardware_manual,hybrid,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.76,0.91,0.93,0.8328333333333334,0.8575775665459396,0.204
arduino,hardware_manual,hybrid,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.76,0.91,0.93,0.8328333333333334,0.8575775665459396,0.19399999999999995
arduino,hardware_manual,hybrid,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.75,0.91,0.97,0.8378333333333333,0.8711139264045897,0.40600000000000014
arduino,hardware_manual,hybrid,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.7,0.88,0.94,0.8011666666666666,0.8363511165474481,0.28200000000000003
arduino,hardware_manual,hybrid,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.64,0.83,0.92,0.7488333333333332,0.7916474032287697,0.206
arduino,hardware_manual,hybrid,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.64,0.82,0.91,0.7454999999999998,0.7866474032287697,0.19599999999999998
arduino,hardware_manual,hybrid,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.63,0.81,0.91,0.7379999999999999,0.7809541688095036,0.18799999999999997
arduino,hardware_manual,hybrid,1024,BAAI/bge-large-en-v1.5,0.5,0.86,0.96,0.99,0.9098333333333332,0.9298996069397121,0.49600000000000016
arduino,hardware_manual,hybrid,1024,BAAI/bge-large-en-v1.5,0.6,0.8,0.95,0.98,0.8748333333333332,0.901446094618285,0.33600000000000013
arduino,hardware_manual,hybrid,1024,BAAI/bge-large-en-v1.5,0.7,0.77,0.93,0.97,0.8501666666666665,0.8803146226906304,0.22599999999999998
arduino,hardware_manual,hybrid,1024,BAAI/bge-large-en-v1.5,0.8,0.76,0.93,0.97,0.8434999999999999,0.8753146226906304,0.21199999999999997
arduino,hardware_manual,hybrid,1024,BAAI/bge-large-en-v1.5,0.9,0.75,0.93,0.97,0.8384999999999999,0.871623920226345,0.20199999999999996
arduino,hardware_manual,hybrid,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.82,0.95,0.98,0.8881666666666667,0.911446094618285,0.41800000000000004
arduino,hardware_manual,hybrid,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.78,0.95,0.96,0.8586666666666666,0.8845800985009202,0.282
arduino,hardware_manual,hybrid,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.75,0.91,0.92,0.8258333333333333,0.8500183360093088,0.20599999999999993
arduino,hardware_manual,hybrid,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.74,0.91,0.92,0.8191666666666666,0.8450183360093088,0.19999999999999996
arduino,hardware_manual,hybrid,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.74,0.91,0.92,0.8191666666666666,0.8450183360093088,0.18999999999999997
aws_s3,cloud_api,fixed_size,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.7904761904761904,0.9428571428571428,0.9619047619047619,0.8646031746031746,0.8894160610301469,0.5619047619047619
aws_s3,cloud_api,fixed_size,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.6285714285714286,0.9142857142857143,0.9523809523809523,0.764126984126984,0.8119395600194764,0.3638095238095239
aws_s3,cloud_api,fixed_size,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5047619047619047,0.7904761904761904,0.8761904761904762,0.6523809523809524,0.7086332866044467,0.2323809523809524
aws_s3,cloud_api,fixed_size,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.45714285714285713,0.7333333333333333,0.8380952380952381,0.6038095238095239,0.6623740090891859,0.19238095238095237
